,paper_id,title,primary_area,keywords,reviewer_id,rating,soundness,presentation,contribution,confidence,review_number,decision
11408,JrYdk3HEnc,Online Control with Adversarial Disturbance for Continuous-time Linear Systems,online_learning,"['control and dynamical system', 'online learning', 'continuous-time linear system.']",Reviewer_3oRE,4,2,3,2,4,1,Accept (poster)
11409,JrYdk3HEnc,Online Control with Adversarial Disturbance for Continuous-time Linear Systems,online_learning,"['control and dynamical system', 'online learning', 'continuous-time linear system.']",Reviewer_H9Pv,6,2,2,3,4,2,Accept (poster)
11410,JrYdk3HEnc,Online Control with Adversarial Disturbance for Continuous-time Linear Systems,online_learning,"['control and dynamical system', 'online learning', 'continuous-time linear system.']",Reviewer_ks8t,6,3,2,3,3,3,Accept (poster)
11411,JrYdk3HEnc,Online Control with Adversarial Disturbance for Continuous-time Linear Systems,online_learning,"['control and dynamical system', 'online learning', 'continuous-time linear system.']",Reviewer_2dzb,7,3,3,3,4,4,Accept (poster)
11412,JrIPBXWiS8,Resfusion: Denoising Diffusion Probabilistic Models for Image Restoration Based on Prior Residual Noise,diffusion_based_models,['Diffusion based models; Image restoration;  Shadow removal; Low-light enhancement; Deraining'],Reviewer_KnJY,6,3,3,3,4,1,Accept (poster)
11413,JrIPBXWiS8,Resfusion: Denoising Diffusion Probabilistic Models for Image Restoration Based on Prior Residual Noise,diffusion_based_models,['Diffusion based models; Image restoration;  Shadow removal; Low-light enhancement; Deraining'],Reviewer_4Jy9,5,3,2,3,4,2,Accept (poster)
11414,JrIPBXWiS8,Resfusion: Denoising Diffusion Probabilistic Models for Image Restoration Based on Prior Residual Noise,diffusion_based_models,['Diffusion based models; Image restoration;  Shadow removal; Low-light enhancement; Deraining'],Reviewer_DA7x,5,2,2,2,3,3,Accept (poster)
11415,JrIPBXWiS8,Resfusion: Denoising Diffusion Probabilistic Models for Image Restoration Based on Prior Residual Noise,diffusion_based_models,['Diffusion based models; Image restoration;  Shadow removal; Low-light enhancement; Deraining'],Reviewer_vAm8,6,3,2,3,3,4,Accept (poster)
11416,JpqEzPTuv6,What Makes Partial-Label Learning Algorithms Effective?,other,"['partial-label learning', 'algorithm design principles']",Reviewer_b5oN,6,3,3,2,4,1,Accept (poster)
11417,JpqEzPTuv6,What Makes Partial-Label Learning Algorithms Effective?,other,"['partial-label learning', 'algorithm design principles']",Reviewer_RRwY,6,3,3,3,4,2,Accept (poster)
11418,JpqEzPTuv6,What Makes Partial-Label Learning Algorithms Effective?,other,"['partial-label learning', 'algorithm design principles']",Reviewer_TEwD,6,3,3,2,4,3,Accept (poster)
11419,JpqEzPTuv6,What Makes Partial-Label Learning Algorithms Effective?,other,"['partial-label learning', 'algorithm design principles']",Reviewer_ygK7,7,4,4,3,5,4,Accept (poster)
11420,JpqEzPTuv6,What Makes Partial-Label Learning Algorithms Effective?,other,"['partial-label learning', 'algorithm design principles']",Reviewer_PELT,7,3,3,3,4,5,Accept (poster)
11421,Jm2aK3sDJD,VLG-CBM: Training Concept Bottleneck Models with Vision-Language Guidance,interpretability_and_explainability,"['Interpretable machine learning', 'concept bottleneck models']",Reviewer_i5YZ,5,3,3,2,4,1,Accept (poster)
11422,Jm2aK3sDJD,VLG-CBM: Training Concept Bottleneck Models with Vision-Language Guidance,interpretability_and_explainability,"['Interpretable machine learning', 'concept bottleneck models']",Reviewer_MvHs,7,3,4,3,4,2,Accept (poster)
11423,Jm2aK3sDJD,VLG-CBM: Training Concept Bottleneck Models with Vision-Language Guidance,interpretability_and_explainability,"['Interpretable machine learning', 'concept bottleneck models']",Reviewer_QueL,4,2,3,2,4,3,Accept (poster)
11424,Jm2aK3sDJD,VLG-CBM: Training Concept Bottleneck Models with Vision-Language Guidance,interpretability_and_explainability,"['Interpretable machine learning', 'concept bottleneck models']",Reviewer_UnrN,5,3,3,2,3,4,Accept (poster)
11425,Jm2aK3sDJD,VLG-CBM: Training Concept Bottleneck Models with Vision-Language Guidance,interpretability_and_explainability,"['Interpretable machine learning', 'concept bottleneck models']",Reviewer_hsJW,5,3,3,3,3,5,Accept (poster)
11426,JlWn80mTJi,The Implicit Bias of Gradient Descent on Separable Multiclass Data,learning_theory,"['gradient descent', 'multiclass classification', 'hard-margin SVM', 'implicit bias']",Reviewer_RrKo,6,2,2,3,3,1,Accept (poster)
11427,JlWn80mTJi,The Implicit Bias of Gradient Descent on Separable Multiclass Data,learning_theory,"['gradient descent', 'multiclass classification', 'hard-margin SVM', 'implicit bias']",Reviewer_47NU,6,3,3,3,4,2,Accept (poster)
11428,JlWn80mTJi,The Implicit Bias of Gradient Descent on Separable Multiclass Data,learning_theory,"['gradient descent', 'multiclass classification', 'hard-margin SVM', 'implicit bias']",Reviewer_AJJ5,7,3,4,3,3,3,Accept (poster)
11429,JlWn80mTJi,The Implicit Bias of Gradient Descent on Separable Multiclass Data,learning_theory,"['gradient descent', 'multiclass classification', 'hard-margin SVM', 'implicit bias']",Reviewer_gcyJ,4,4,3,1,4,4,Accept (poster)
11430,Jkt42QYyEH,LiveScene: Language Embedding Interactive Radiance Fields for Physical Scene Control and Rendering,machine_vision,['Interactive Scene Reconstruction; Controllable NeRF; Language Embedding; Dataset;'],Reviewer_94zG,7,3,3,3,3,1,Accept (poster)
11431,Jkt42QYyEH,LiveScene: Language Embedding Interactive Radiance Fields for Physical Scene Control and Rendering,machine_vision,['Interactive Scene Reconstruction; Controllable NeRF; Language Embedding; Dataset;'],Reviewer_a4DY,6,3,3,3,4,2,Accept (poster)
11432,Jkt42QYyEH,LiveScene: Language Embedding Interactive Radiance Fields for Physical Scene Control and Rendering,machine_vision,['Interactive Scene Reconstruction; Controllable NeRF; Language Embedding; Dataset;'],Reviewer_aZ7V,5,2,1,3,4,3,Accept (poster)
11433,Jkt42QYyEH,LiveScene: Language Embedding Interactive Radiance Fields for Physical Scene Control and Rendering,machine_vision,['Interactive Scene Reconstruction; Controllable NeRF; Language Embedding; Dataset;'],Reviewer_PajG,6,3,3,3,3,4,Accept (poster)
11434,JkqrZqBO7d,PETRA: Parallel End-to-end Training with Reversible Architectures,optimization_for_deep_networks,"['Model parallelism', 'delayed gradient', 'reversible architecture', 'memory reduction']",Reviewer_YFuR,3,1,3,2,4,1,Reject
11435,JkqrZqBO7d,PETRA: Parallel End-to-end Training with Reversible Architectures,optimization_for_deep_networks,"['Model parallelism', 'delayed gradient', 'reversible architecture', 'memory reduction']",Reviewer_NpfE,3,3,4,2,5,2,Reject
11436,JkqrZqBO7d,PETRA: Parallel End-to-end Training with Reversible Architectures,optimization_for_deep_networks,"['Model parallelism', 'delayed gradient', 'reversible architecture', 'memory reduction']",Reviewer_E8Gz,5,3,3,3,3,3,Reject
11437,JkqrZqBO7d,PETRA: Parallel End-to-end Training with Reversible Architectures,optimization_for_deep_networks,"['Model parallelism', 'delayed gradient', 'reversible architecture', 'memory reduction']",Reviewer_uNwa,3,2,3,2,3,4,Reject
11438,JjQl8hXJAS,Overcoming the Sim-to-Real Gap: Leveraging Simulation to Learn to Explore for Real-World RL,reinforcement_learning,"['reinforcement learning', 'sim2real transfer', 'exploration', 'sample complexity', 'naive exploration']",Reviewer_3Mfq,6,3,3,3,2,1,Accept (poster)
11439,JjQl8hXJAS,Overcoming the Sim-to-Real Gap: Leveraging Simulation to Learn to Explore for Real-World RL,reinforcement_learning,"['reinforcement learning', 'sim2real transfer', 'exploration', 'sample complexity', 'naive exploration']",Reviewer_ceeA,5,2,3,2,4,2,Accept (poster)
11440,JjQl8hXJAS,Overcoming the Sim-to-Real Gap: Leveraging Simulation to Learn to Explore for Real-World RL,reinforcement_learning,"['reinforcement learning', 'sim2real transfer', 'exploration', 'sample complexity', 'naive exploration']",Reviewer_emUx,7,3,3,3,2,3,Accept (poster)
11441,Jj2PEAZPWk,Distribution Guidance Network for Weakly Supervised Point Cloud Semantic Segmentation,machine_vision,"['distribution guidance', 'weak supervision', 'point cloud', 'semantic segmentation']",Reviewer_fVFW,4,2,2,2,4,1,Accept (poster)
11442,Jj2PEAZPWk,Distribution Guidance Network for Weakly Supervised Point Cloud Semantic Segmentation,machine_vision,"['distribution guidance', 'weak supervision', 'point cloud', 'semantic segmentation']",Reviewer_ruvS,7,3,3,3,5,2,Accept (poster)
11443,Jj2PEAZPWk,Distribution Guidance Network for Weakly Supervised Point Cloud Semantic Segmentation,machine_vision,"['distribution guidance', 'weak supervision', 'point cloud', 'semantic segmentation']",Reviewer_KHTz,5,3,3,3,4,3,Accept (poster)
11444,Jj2PEAZPWk,Distribution Guidance Network for Weakly Supervised Point Cloud Semantic Segmentation,machine_vision,"['distribution guidance', 'weak supervision', 'point cloud', 'semantic segmentation']",Reviewer_bWaK,4,2,2,2,5,4,Accept (poster)
11445,JiRGxrqHh0,FACT or Fiction: Can Truthful Mechanisms Eliminate Federated Free Riding?,infrastructure,"['Federated Learning', 'Truthfulness', 'Free-Riding']",Reviewer_k1Mz,6,3,3,3,3,1,Accept (poster)
11446,JiRGxrqHh0,FACT or Fiction: Can Truthful Mechanisms Eliminate Federated Free Riding?,infrastructure,"['Federated Learning', 'Truthfulness', 'Free-Riding']",Reviewer_hdyq,6,2,2,3,2,2,Accept (poster)
11447,JiRGxrqHh0,FACT or Fiction: Can Truthful Mechanisms Eliminate Federated Free Riding?,infrastructure,"['Federated Learning', 'Truthfulness', 'Free-Riding']",Reviewer_dpi3,5,2,2,1,5,3,Accept (poster)
11448,JiQXsLvDls,Mutual Information Estimation via Normalizing Flows,probabilistic_methods,"['Normalizing flows', 'information theory', 'mutual information']",Reviewer_2t4W,4,3,2,3,4,1,Accept (poster)
11449,JiQXsLvDls,Mutual Information Estimation via Normalizing Flows,probabilistic_methods,"['Normalizing flows', 'information theory', 'mutual information']",Reviewer_m9Tu,7,3,4,4,4,2,Accept (poster)
11450,JiQXsLvDls,Mutual Information Estimation via Normalizing Flows,probabilistic_methods,"['Normalizing flows', 'information theory', 'mutual information']",Reviewer_4miK,7,4,4,3,4,3,Accept (poster)
11451,JiQXsLvDls,Mutual Information Estimation via Normalizing Flows,probabilistic_methods,"['Normalizing flows', 'information theory', 'mutual information']",Reviewer_cdSA,7,3,3,3,4,4,Accept (poster)
11452,JhqyeppMiD,Shadowcast: Stealthy Data Poisoning Attacks Against Vision-Language Models,safety_in_machine_learning,"['Data Poisoning Attacks', 'AI Security', 'Vision-Language Models', 'Multimodality']",Reviewer_RqR6,6,2,4,3,4,1,Accept (poster)
11453,JhqyeppMiD,Shadowcast: Stealthy Data Poisoning Attacks Against Vision-Language Models,safety_in_machine_learning,"['Data Poisoning Attacks', 'AI Security', 'Vision-Language Models', 'Multimodality']",Reviewer_u5mc,5,3,3,2,4,2,Accept (poster)
11454,JhqyeppMiD,Shadowcast: Stealthy Data Poisoning Attacks Against Vision-Language Models,safety_in_machine_learning,"['Data Poisoning Attacks', 'AI Security', 'Vision-Language Models', 'Multimodality']",Reviewer_BULD,5,3,2,2,3,3,Accept (poster)
11455,JhqyeppMiD,Shadowcast: Stealthy Data Poisoning Attacks Against Vision-Language Models,safety_in_machine_learning,"['Data Poisoning Attacks', 'AI Security', 'Vision-Language Models', 'Multimodality']",Reviewer_Tzvw,5,3,3,2,3,4,Accept (poster)
11456,JfxqomOs60,Unravelling in Collaborative Learning,algorithmic_game_theory,"['Collaborative learning', 'unravelling', 'adverse selection']",Reviewer_DYwo,5,3,2,3,3,1,Accept (poster)
11457,JfxqomOs60,Unravelling in Collaborative Learning,algorithmic_game_theory,"['Collaborative learning', 'unravelling', 'adverse selection']",Reviewer_MuDH,6,3,3,2,3,2,Accept (poster)
11458,JfxqomOs60,Unravelling in Collaborative Learning,algorithmic_game_theory,"['Collaborative learning', 'unravelling', 'adverse selection']",Reviewer_K1qa,7,3,2,3,2,3,Accept (poster)
11459,JfxqomOs60,Unravelling in Collaborative Learning,algorithmic_game_theory,"['Collaborative learning', 'unravelling', 'adverse selection']",Reviewer_pCrN,7,4,4,3,4,4,Accept (poster)
11460,Jf40H5pRW0,Open LLMs are Necessary for Current Private Adaptations and Outperform their Closed Alternatives,safety_in_machine_learning,"['LLM', 'privacy', 'differential privacy', 'dpsgd', 'LoRA', 'private fine-tuning', 'PromptPATE', 'PromptDPSGD', 'Adaptations', 'soft prompt', 'prefix tuning', 'hard prompts']",Reviewer_my5W,7,3,4,3,4,1,Accept (poster)
11461,Jf40H5pRW0,Open LLMs are Necessary for Current Private Adaptations and Outperform their Closed Alternatives,safety_in_machine_learning,"['LLM', 'privacy', 'differential privacy', 'dpsgd', 'LoRA', 'private fine-tuning', 'PromptPATE', 'PromptDPSGD', 'Adaptations', 'soft prompt', 'prefix tuning', 'hard prompts']",Reviewer_k2x5,4,2,2,1,4,2,Accept (poster)
11462,Jf40H5pRW0,Open LLMs are Necessary for Current Private Adaptations and Outperform their Closed Alternatives,safety_in_machine_learning,"['LLM', 'privacy', 'differential privacy', 'dpsgd', 'LoRA', 'private fine-tuning', 'PromptPATE', 'PromptDPSGD', 'Adaptations', 'soft prompt', 'prefix tuning', 'hard prompts']",Reviewer_gGr3,5,2,3,2,4,3,Accept (poster)
11463,Jf40H5pRW0,Open LLMs are Necessary for Current Private Adaptations and Outperform their Closed Alternatives,safety_in_machine_learning,"['LLM', 'privacy', 'differential privacy', 'dpsgd', 'LoRA', 'private fine-tuning', 'PromptPATE', 'PromptDPSGD', 'Adaptations', 'soft prompt', 'prefix tuning', 'hard prompts']",Reviewer_1UUG,7,3,3,3,2,4,Accept (poster)
11464,JZHFRLoqDq,Energy-Guided Continuous Entropic Barycenter Estimation for General Costs,generative_models,"['energy-based model', 'generative model', 'optimal transport', 'entropic optimal transport barycenters', 'general optimal transport cost']",Reviewer_LoLb,7,3,2,3,4,1,Accept (spotlight)
11465,JZHFRLoqDq,Energy-Guided Continuous Entropic Barycenter Estimation for General Costs,generative_models,"['energy-based model', 'generative model', 'optimal transport', 'entropic optimal transport barycenters', 'general optimal transport cost']",Reviewer_wGnY,6,3,3,3,3,2,Accept (spotlight)
11466,JZHFRLoqDq,Energy-Guided Continuous Entropic Barycenter Estimation for General Costs,generative_models,"['energy-based model', 'generative model', 'optimal transport', 'entropic optimal transport barycenters', 'general optimal transport cost']",Reviewer_unyK,6,3,2,2,3,3,Accept (spotlight)
11467,JZHFRLoqDq,Energy-Guided Continuous Entropic Barycenter Estimation for General Costs,generative_models,"['energy-based model', 'generative model', 'optimal transport', 'entropic optimal transport barycenters', 'general optimal transport cost']",Reviewer_kw6j,6,3,3,3,4,4,Accept (spotlight)
11468,JZHFRLoqDq,Energy-Guided Continuous Entropic Barycenter Estimation for General Costs,generative_models,"['energy-based model', 'generative model', 'optimal transport', 'entropic optimal transport barycenters', 'general optimal transport cost']",Reviewer_xS43,7,4,3,3,4,5,Accept (spotlight)
11469,JXKbf1d4ib,Near-Minimax-Optimal Distributional Reinforcement Learning with a Generative Model,reinforcement_learning,"['Reinforcement learning', 'Distributional reinforcement learning', 'dynamic programming', 'TD learning', 'sample complexity', 'theory']",Reviewer_WbyR,6,3,4,3,3,1,Accept (poster)
11470,JXKbf1d4ib,Near-Minimax-Optimal Distributional Reinforcement Learning with a Generative Model,reinforcement_learning,"['Reinforcement learning', 'Distributional reinforcement learning', 'dynamic programming', 'TD learning', 'sample complexity', 'theory']",Reviewer_Wuoe,5,3,3,2,4,2,Accept (poster)
11471,JXKbf1d4ib,Near-Minimax-Optimal Distributional Reinforcement Learning with a Generative Model,reinforcement_learning,"['Reinforcement learning', 'Distributional reinforcement learning', 'dynamic programming', 'TD learning', 'sample complexity', 'theory']",Reviewer_HAEX,7,3,3,3,4,3,Accept (poster)
11472,JXKbf1d4ib,Near-Minimax-Optimal Distributional Reinforcement Learning with a Generative Model,reinforcement_learning,"['Reinforcement learning', 'Distributional reinforcement learning', 'dynamic programming', 'TD learning', 'sample complexity', 'theory']",Reviewer_1p2t,5,2,2,2,3,4,Accept (poster)
11473,JWLiK3kKWQ,Mind the Gap Between Prototypes and Images in Cross-domain Finetuning,evaluation,"['few-shot classification', 'cross domain adaptation', 'representation gap', 'computer vision', 'deep learning']",Reviewer_PX84,7,3,4,3,4,1,Accept (poster)
11474,JWLiK3kKWQ,Mind the Gap Between Prototypes and Images in Cross-domain Finetuning,evaluation,"['few-shot classification', 'cross domain adaptation', 'representation gap', 'computer vision', 'deep learning']",Reviewer_eGag,4,2,2,2,3,2,Accept (poster)
11475,JWLiK3kKWQ,Mind the Gap Between Prototypes and Images in Cross-domain Finetuning,evaluation,"['few-shot classification', 'cross domain adaptation', 'representation gap', 'computer vision', 'deep learning']",Reviewer_Ms7f,6,3,3,3,3,3,Accept (poster)
11476,JWF1dN4TOd,Large-Scale Contextual Market Equilibrium Computation through Deep Learning,machine_learning_for_other_sciences_and_fields,"['market equilibrium', 'contextual market', 'equilibrium measure', 'neural networks']",Reviewer_5naV,5,2,2,3,4,1,Reject
11477,JWF1dN4TOd,Large-Scale Contextual Market Equilibrium Computation through Deep Learning,machine_learning_for_other_sciences_and_fields,"['market equilibrium', 'contextual market', 'equilibrium measure', 'neural networks']",Reviewer_Hy1m,6,3,4,3,3,2,Reject
